City	Address	Floor Area	Lot Area	IMG	Price
Bulacan	"No. 769 Cortan Compound, Daang Munti, Brgy. Saluysoy, Meycauayan, Bulacan (Residential / Industrial)"	5745	269	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"16,758,500"
Bulacan	"Lot 28 Block 8 , Ph. 5, Town & Country North Subdivision, Marilao, Bulacan"	267		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"934,500"
Bulacan	"Lot 3 Block 3, No. 415, Road Lot 1, Navarro Subdivision, Baliuag, Bulacan"	258	292	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,730,800"
Bulacan	"Lot 8 Block 19, Ph. 7, Town & Country North Subdivision, Marilao, Bulacan"	190		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"475,000"
Bulacan	"Lots 3170-C-4 & 3170-C-3, Kapitan Teodoro Rubio,  Bustos, Bulacan"	1001	128	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"12,996,668"
Bulacan	"Lots 35, 37 & 39 Block 4, Meyland Village, Meycauayan City, Bulacan"	448	631	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,639,050"
Bulacan	"No. 374, SW cor. Of Road Lots 1 & 3, Plana Subdivision, Pandi, Bulacan  (Partial possession)"	702	284	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,911,400"
Bulacan	"No. 45 Bonifacio Glorioso St., Brgy. Caysio, Sta. Maria, Bulacan (w/ Authority to Sell)"	4000	1621	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"42,000,000"
Bulacan	"No. 63, Tabon St., Brgy. Caingin, Meycauayan City, Bulacan"	314	135	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,115,750"
Cagayan	"Lot 4687 Purok 4, Brgy. Tallungan, Aparri, Cagayan"	1035		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,290,139"
Cagayan	"Lot No. 919-A, Bo. Cullit (Dummun), Gattaran, Cagayan"	1000		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"420,000"
Cagayan	"Lots 1400-B-1-A to 1400-B-1-G, Maharlika Highway, Brgy. Lapogan, Gattaran, Cagayan"	4986		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,994,400"
Cagayan	"Lots 751-A to 751-D National Road corner unnamed Brgy. Road, Brgy. Lakambini , Tuao, CagayanŒæ (residential / commercial)"	30795	1231	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"22,023,379"
Cagayan	"Lot 4655-A-1, along Sw side of Nat'l Highway, Brgy. Tallungan, Aparri, Cagayan (Pending possession)"	1185		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,422,000"
Cagayan	"Lot L-1, National Highway, Brgy. Amunitan, Gonzaga, Cagayan (Pending possession)"	1125	36	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"268,200"
Cagayan	"Lot L-2, National Highway, Brgy. Amunitan, Gonzaga, Cagayan  (Pending possession)"	1125	35	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"239,000"
Caloocan	"Lot 23, Block 17, along Titan St., Sunriser Village, Llano Road, Caloocan City"	120	360	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,120,000"
Caloocan	"Lot 7 Block 9, Mt. Sinai St., Natividad Subdivision - Ph. 1, Caloocan City"	227	260	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,500,000"
Caloocan	"North Side of EDSA between Gen. Tinio and Asuncion Sts., Brgy. 81, Caloocan City (with authority to sell)"	320		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"25,000,000"
Caloocan	"Lot 12 Block 4, Unnamed Road Lot, Nova Romania  Subdivision Ph.1, Caloocan City"	77	50	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,259,000"
Caloocan	"Lot 413-A (891), Llano Road, Brgy. Llano, Caloocan City (Pending possession)"	15000		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"27,000,000"
Caloocan	"No. 471, Guido 4 Street, Maypajo, Caloocan City"	176	231	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,705,900"
Caloocan	"No.241, Pacheco Compound, Brgy. Bagumbong, Caloocan City"	1850	239	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"6,064,500"
Caloocan City	"Lot 8-A Block 33, Kawayan St. Amparo Village, Caloocan City"	280	101	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,896,850"
CamarinesNorte/Sur	"Monte Cielo de Naga, Phase 2, Brgy. del Rosario, Naga City, Camarines Sur"	167 to 571			"467,600 to 1598800"
Capiz	"Lot 3834 -F-6, Brgy. Panay Capiz ( Pending possession )"	56088		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,121,760"
Cavite	"Lot 13 Block 20, Brunello Road, Robinson's Vineyard Ph. 2, Brgy. San Agustin, Dasmarií±as City, Cavite"	120		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"600,000"
Cavite	"Lot 14 Block 29, Mango Orchard Residential and Farm Estates, Naic, Cavite"	1904		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,904,000"
Cavite	"Lot 14, Blk. 14 Sherwood Hills Golf & Country Club Subd., Brgy. Cabezas & Lallana, Trece Martires City, Cavite"	589		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,380,000"
Cavite	"Lot 15 Block 1, Milazzo St., Messina 3 at Citta Italia Subidvision, Bacoor, Cavite"	224	162	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,593,000"
Cavite	"Lot 15 Block 13, Royale Tagaytay Estates, Alfonso, Cavite"	311		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,555,000"
Cavite	"Lot 16 Block 13, Royale Tagaytay Estates, Alfonso, Cavite"	471		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,355,000"
Cavite	"Lot 16 Block 4, Road Lot 5 cor. Road Lot 8, Augustine Grove, Dasmarií±as City, Cavite"	223	415	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"7,402,000"
Cavite	"Lot 17 Block 14, Road Lot 15, Sherwood Hills Residential Estate & Golf & Country Club, Trece Martires City, Cavite"	460		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,767,000"
Cavite	"Lot 18 Block 31, Mango Orchard Residential and Farm Estates, Naic, Cavite"	1606		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,606,000"
Cavite	"Lot 19 Blk 3, Greenmeadows at the Orchard Subdivision - Ph 1,Œæ Dasmarií±as City, Cavite"	150		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"645,000"
Cavite	"Lot 19 Block 16, Royale Tagaytay Estates, Alfonso, Cavite"	330		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,650,000"
Cavite	"Lot 2 Block 1, Road Lot 3, Metro Gate Subdivision - Ph. 4, Dasmarií±as City, Cavite"	180	120	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,005,710"
Cavite	"Lot 2 Block 19-A, Mango Orchard Residential and Farm Estates, Naic, Cavite"	2055		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,466,000"
Cavite	"Lot 2 Block 32, Mango Orchard Residential and Farm Estates, Naic, Cavite"	2159		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,590,800"
Cavite	"Lot 2 Block 41,Tierra El Pueblo, Tierra Nevada Subd. - Ph. 2, General Trias, Cavite"	130		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"546,000"
Cavite	"Lot 2, Block 13, Rodeo Countryside Estate Subdivision, Brgy. Esperanza andŒæŒæŒæ Ilaya, Alfonso, Cavite"	1000		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"800,000"
Cavite	"Lot 21 Block 31, Mango Orchard Residential and Farm Estates, Naic, Cavite"	2153		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,583,600"
Cavite	"Lot 22 Blk 2, Greenmeadows at the Orchard Subdivision - Ph 1,Œæ Dasmarií±as City, Cavite"	421		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,020,800"
Cavite	"Lot 22 Block 11, Strelitzia St., GreenwoodsŒæ Village, Phase 6, Dasmarií±as, Cavite"	154	169.5	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,436,994"
Cavite	"Lot 24 Blk. 3 Cityview Subdivision, Paliparan, Dasmarií±as Cavite (with Authority to Sell)"	562		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,500,000"
Cavite	"Lot 25 Block 1,Tierra El Pueblo, Tierra Nevada Subd. - Ph. 2, General Trias, Cavite"	112		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"448,000"
Cavite	"Lot 25 Block 20, Royale Tagaytay Estates, Alfonso, Cavite"	385		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,925,000"
Cavite	"Lot 26, Blk. 19 Mango Orchard Residential Estate Subd., Phase 6, Brgy. Salitran, Dasmarií±as, Cavite"	296		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,229,879"
Cavite	"Lot 2622, Brgy. Santiago, General Trias, Cavite"	220030		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"117,496,020"
Cavite	"Lot 2934-L-11, Gateway Business Park,Œæ Brgy. Javalera, Gen. Trias, Cavite"	5156		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"16,519,830"
